OBSID1,OBSID2,STUDYID,CRN_SUBCMP,DBDOI,DBVERNO,CNTRY,REGION_INT,BASIN,AHGFL1,REFDBID,OAID,AUTHOR,PUBYEAR,REFID,REFDOI,MATERIAL,SIZEMIN,SIZEMAX,PROJEPSGID,PROJECTION,AREA,ELEV_AVE,ELEV_STD,SLP_AVE,SLP_STD,SMP_DAY,SMP_MONTH,SMP_YEAR,SMP_COMMT,BE10NP,BE10NP_ERR,BE10EP,BE10EP_ERR,BESTND,BECORR,BEAMS,BE10NC,BE10NC_ERR,EBE_MMKYR,EBE_ERR,AL26NP,AL26NP_ERR,AL26EP,AL26EP_ERR,ALSTND,ALCORR,ALAMS,AL26NC,AL26NC_ERR,EAL_MMKYR,EAL_ERR,IGSNID,CENTR_LAT,ATM_PRESS,QTZ_PCNT,GLA_KM2,GLA_PCNT,BEPROD,BETOPO,BESELF,BESNOW,BETOTS,EBE_GCMYR,ERRBE_AMS,ERRBE_MUON,ERRBE_PROD,ERRBE_TOT,EBEL,EBEL_INT,EBEL_EXT,EBELNS,EBELNS_INT,EBELNS_EXT,EBEGLA,EBEGLA_ERR,EBE_DIFF,ALPROD,ALTOPO,ALSELF,ALSNOW,ALTOTS,EAL_GCMYR,ERRAL_AMS,ERRAL_MUON,ERRAL_PROD,ERRAL_TOT,EALL,EALL_INT,EALL_EXT,EALLNS,EALLNS_INT,EALLNS_EXT,REGION_REG,DIV_ADMIN,AHGFL2,RIVNAME,RIVDIV,IBRACODE,IBRAREGION,SLP_deg,rock_major,rock_count,MAP,MAT,AI,NDVI_STS
S284WTS007,TLB-07,S284,AUS,10.71747/uow-r3gk326m.28216919.v1,v2.3(4),AUS,Murrumbidgee River,Meehans Creek,MDB,Portenga:2016burning,OAID-000130,Portenga,2016,Geology_44,10.1130/G37257.1,Sa,250,850,32755,WGS84_UTM_55S,11.82,979.32,107.92,144.81,90.33,-9999,-9999,-9999,NA,791000,35000,7.5,0.7,07KNSTD,1,SUERC,791000,35000,6.41,1.37,-9999,-9999,-9999.99,-9999.99,NA,0,NA,-9999,-9999,-9999.99,-9999.99, ,-35.3548,903.11,100,0,0,1.93,0.998,1,1,1.926,0.0017,0.00008,0.00009,0.00034,0.00036,6.32,0.29,0.49,6.33,0.29,0.49,0,0,0,-99.999,-9.999,-9.999,-9.999,-99.999,-9.99999,-9.99999,-9.99999,-9.99999,-9.99999,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,AUS,AU-NSW,MDB_12,Murrumbidgee River,Murray-Darling Basin,SEH,South Eastern Highlands,8.2397299,pa,100,825.2940063,10.9321003,6262.240234,0.699467
S252WTS019,KED2.s,S252,AUS,10.71747/uow-r3gk326m.28216919.v1,v2.3(4),AUS,Kimberley (WA),King Edward,TTS,Cazes:2019kimberley,OAID-000023,Cazes,2019,Earth_Surf_Proc_Land_45,10.1002/esp.4744,Sa,250,500,32752,WGS84_UTM_52S,785.2,420.41,38.29,21.81,16.3,-9999,-9999,-9999,NA,1069644,32464,1.92,0.19,07KNSTD,1,ANSTO,1069644,32464,1.97,0.48,5368746,341871,2.34,0.25,KNSTD,1,ANSTO,5368746,341871,2.8,0.7, ,-15.3219,962.51,96,0,0,0.884,1,1,1,0.884,0.00052,0.00002,0.00004,0.00012,0.00013,2.06,0.07,0.16,2.06,0.07,0.16,0,0,0,0.884,1,1,1,0.884,0.00074,0.00006,0.00002,0.00017,0.00019,2.67,0.21,0.35,2.67,0.21,0.35,AUS,AU-WA,TTS_06,King Edward River,Tanami-Timor Sea Coast,NOK,Northern Kimberley,1.24942,ss,48,1179.079956,25.6594009,4886.720215,0.527677
S054WTS008,TC-7,S054,AUS,10.71747/uow-r3gk326m.28216919.v1,v2.3(4),AUS,Arnhem Land Plateau (NT),Tin Camp Crk.,TTS,Heimsath:2009arnhem,OAID-000074,Heimsath,2009,Earth_Surf_Proc_Land_34,10.1002/esp.1859,ND,0,0,32753,WGS84_UTM_53S,0.3,133.31,32.74,132.8,75.3,-9999,-9999,-9999,NA,159000,7000,11,0.8,NIST_30200,0.9251,ANSTO,147091,6476,14.87,4.05,643000,289000,16.4,7.7,KNSTD,1,ANSTO-Assumed,643000,289000,26.37,17.33, ,-12.4702,993.48,100,0,0,0.7,0.998,1,1,0.699,0.00394,0.00019,0.00059,0.00087,0.00107,14.5,0.65,1.09,14.6,0.65,1.09,0,0,0,0.7,0.998,1,1,0.699,0.00699,0.00426,0.00079,0.00153,0.00459,23.6,10.9,11.1,23.6,10.9,11.1,AUS,AU-NT,TTS_20,East Alligator River,Tanami-Timor Sea Coast,ARP,Arnhem Plateau,7.56462,mt,100,1427,27.3416996,6553,-9999
S285WTS009,PIO-BMSF,S285,AUS,10.71747/uow-r3gk326m.28216919.v1,v2.3(4),AUS,Pioneer River,Pioneer River,NEC,Mariotti:2021reef,OAID-000097,Mariotti,2021,Mar_Pollut_Bull_,10.1016/j.marpolbul.2021.112731,Sa,250,500,32755,WGS84_UTM_55S,511.55,396.76,212.71,161.53,125.13,-9999,-9999,-9999,NA,70945,3072,41.65,10.44,07KNSTD,1,ANSTO,70945,3072,41.65,10.44,-9999,-9999,-9999.99,-9999.99,NA,0,NA,-9999,-9999,-9999.99,-9999.99, ,-21.2766,965.15,100,0,0,0.946,0.993,1,1,0.939,0.01104,0.0005,0.00149,0.00228,0.00277,38.9,1.7,2.87,39.2,1.71,2.89,0,0,0,-99.999,-9.999,-9.999,-9.999,-99.999,-9.99999,-9.99999,-9.99999,-9.99999,-9.99999,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,AUS,AU-QLD,NEC_25,Pioneer River,North East Coast,CMC,Central Mackay Coast,9.1757298,pa,71,1439.630005,20.6783009,7757.109863,0.765116
S280WTS016,SWP,S280,AUS,10.71747/uow-r3gk326m.28216919.v1,v2.3(4),AUS,Alpine Way,Swampy Plain,MDB,Fulop:2020conveyor,OAID-000652,FAlDp,2020,Science_Adv_6,10.1126/sciadv.aaz8845,Sa,250,500,32755,WGS84_UTM_55S,373.23,1452.85,424.08,293.6,174.54,-9999,-9999,-9999,NA,234640,12120,33.74,6.86,07KNSTD,1,ANSTO,234640,12120,33.74,6.86,1453170,88460,40.02,8.15,KNSTD,1,ANSTO,1453170,88460,40.02,8.15, ,-36.3192,846.92,82,0,0,2.908,0.983,1,1,2.867,0.00894,0.00047,0.0005,0.00169,0.00182,33.1,1.73,2.62,33.6,1.75,2.66,0,0,0,2.908,0.983,1,1,2.867,0.0106,0.00067,0.00044,0.002,0.00216,37.1,2.29,3.97,37.7,2.33,4.03,AUS,AU-NSW,MDB_01,Upper Murray River,Murray-Darling Basin,SEH,South Eastern Highlands,16.3621998,pa,65,1553.76001,7.3968801,14101.40039,0.733762
S280WTS026,GwyB,S280,AUS,10.71747/uow-r3gk326m.28216919.v1,v2.3(4),AUS,Bingara,Gwydir,MDB,Fulop:2020conveyor,OAID-000652,FAlDp,2020,Science_Adv_6,10.1126/sciadv.aaz8845,Sa,250,500,32755,WGS84_UTM_55S,6419,850.04,227.26,83.76,74.61,-9999,-9999,-9999,NA,455850,16570,9.47,2.07,07KNSTD,1,ANSTO,455850,16570,9.47,2.07,2803840,138450,11.23,2.38,KNSTD,1,ANSTO,2803840,138450,11.23,2.38, ,-30.2944,918.05,99,0,0,1.575,1,1,1,1.575,0.00251,0.0001,0.00018,0.00051,0.00055,8.98,0.34,0.64,8.98,0.34,0.64,0,0,0,1.575,1,1,1,1.575,0.00298,0.00016,0.0001,0.0006,0.00063,9.92,0.52,1.04,9.92,0.52,1.04,AUS,AU-NSW,MDB_19,Gwydir River,Murray-Darling Basin,NAN,Nandewar,4.78792,pa,38,821.3300171,14.4770002,5006.290039,0.532321
S285WTS020,SJN,S285,AUS,10.71747/uow-r3gk326m.28216919.v1,v2.3(4),AUS,Johnstone River,South Johnstone River,NEC,Mariotti:2021reef,OAID-000097,Mariotti,2021,Mar_Pollut_Bull_,10.1016/j.marpolbul.2021.112731,Sa,250,500,32755,WGS84_UTM_55S,503.05,400.57,277.42,149.52,118.43,-9999,-9999,-9999,NA,90197,5241,31.3,8.03,07KNSTD,1,ANU,90197,5241,31.3,8.03,-9999,-9999,-9999.99,-9999.99,NA,0,NA,-9999,-9999,-9999.99,-9999.99, ,-17.6541,963.16,61,0,0,0.904,0.997,1,1,0.901,0.0083,0.00051,0.00113,0.00173,0.00213,30,1.76,2.51,30.1,1.77,2.52,0,0,0,-99.999,-9.999,-9.999,-9.999,-99.999,-9.99999,-9.99999,-9.99999,-9.99999,-9.99999,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,AUS,AU-QLD,NEC_12,Johnstone River,North East Coast,WET,Wet Tropics,8.50387,vb,41,3552.850098,21.7826996,20751.5,0.840022
S281WTS034,BRS-UP,S281,AUS,10.71747/uow-r3gk326m.28216919.v1,v2.3(4),AUS,Brisbane River,Brisbane River,NEC,Codilean:2021margin,OAID-000032,Codilean,2021,Earth-Sci_Rev_214,10.1016/j.earscirev.2021.103543,Sa,250,500,32755,WGS84_UTM_55S,445.13,405.82,109.59,158.59,99.78,-9999,-9999,-9999,NA,176227,5960,17.63,4.24,07KNSTD,1,ANSTO,176227,5960,17.63,4.24,1088903,62774,21.25,4.87,KNSTD,1,ANSTO,1088903,62774,21.25,4.87, ,-26.5949,968.23,100,0,0,1.048,0.996,1,1,1.044,0.00467,0.00017,0.00053,0.00098,0.00112,16,0.55,1.11,16,0.55,1.11,0,0,0,1.048,0.996,1,1,1.044,0.00563,0.00035,0.00041,0.00117,0.00129,17.9,1.07,1.91,17.9,1.07,1.92,AUS,AU-QLD,NEC_43,Brisbane River,North East Coast,SEQ,South Eastern Queensland,9.0114899,vi,74,937.1539917,18.3362999,5497.399902,0.687194
S252WTS025,PLN1.s,S252,AUS,10.71747/uow-r3gk326m.28216919.v1,v2.3(4),AUS,Kimberley (WA),Plain,TTS,Cazes:2019kimberley,OAID-000023,Cazes,2019,Earth_Surf_Proc_Land_45,10.1002/esp.4744,Sa,250,500,32752,WGS84_UTM_52S,396.54,475.51,42.22,22.38,23.56,-9999,-9999,-9999,NA,1155147,35317,1.86,0.19,07KNSTD,1,ANSTO,1155147,35317,1.9,0.46,5406140,409884,2.49,0.29,KNSTD,1,ANSTO,5406140,409884,2.94,0.74, ,-16.0507,956.53,97,0,0,0.928,1,1,1,0.928,0.0005,0.00002,0.00003,0.00012,0.00012,1.98,0.07,0.15,1.98,0.07,0.15,0,0,0,0.928,1,1,1,0.928,0.00078,0.00008,0.00002,0.00018,0.0002,2.81,0.26,0.39,2.81,0.26,0.39,AUS,AU-WA,TTS_07,Drysdale River,Tanami-Timor Sea Coast,NOK,Northern Kimberley,1.28207,ss,76,929.7890015,25.4909,3698.639893,0.474654
S231WTS009,BG14,S231,AUS,10.71747/uow-r3gk326m.28216919.v1,v2.3(4),AUS,Bega Riv.,Candelo Creek,SEN,Godard:2019escarpment,OAID-000066,Godard,2019,Earth_Planet_Sc_Lett_506,10.1016/j.epsl.2018.11.017,Sa,250,1000,32756,WGS84_UTM_56S,113.5,318.4,182.53,150,111.07,-9999,-9999,-9999,NA,163200,11600,23,2.8,07KNSTD,1,ASTER,163200,11600,21.33,5.18,-9999,-9999,-9999.99,-9999.99,NA,0,NA,-9999,-9999,-9999.99,-9999.99, ,-36.8025,976.89,100,0,0,1.181,0.996,1,1,1.177,0.00565,0.00042,0.0006,0.00116,0.00137,19.9,1.44,1.87,20,1.44,1.87,0,0,0,-99.999,-9.999,-9.999,-9.999,-99.999,-9.99999,-9.99999,-9.99999,-9.99999,-9.99999,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,AUS,AU-NSW,SEN_19,Bega River,South East Coast (NSW),SEC,South East Corner,8.5307703,pa,91,814.1890259,13.9469995,6067.850098,0.725324
S281WTS026,LOC-LC,S281,AUS,10.71747/uow-r3gk326m.28216919.v1,v2.3(4),AUS,Brisbane River,Laidley Creek,NEC,Codilean:2021margin,OAID-000032,Codilean,2021,Earth-Sci_Rev_214,10.1016/j.earscirev.2021.103543,Sa,250,500,32755,WGS84_UTM_55S,214.1,349.03,197.39,213.84,183.38,-9999,-9999,-9999,NA,139507,4426,22.14,5.36,07KNSTD,1,ANSTO,139507,4426,22.14,5.36,746658,51801,31.16,7.41,KNSTD,1,ANSTO,746658,51801,31.16,7.41, ,-27.8204,973.92,43,0,0,1.037,0.988,1,1,1.022,0.00587,0.0002,0.0007,0.00122,0.00142,19.9,0.64,1.35,20.1,0.65,1.37,0,0,0,1.037,0.988,1,1,1.022,0.00826,0.00061,0.00074,0.00171,0.00196,26.1,1.85,2.95,26.3,1.87,2.98,AUS,AU-QLD,NEC_43,Brisbane River,North East Coast,SEQ,South Eastern Queensland,12.0703001,vb,56,891.9609985,18.0881996,5230.279785,0.68782
S162WTS006,sample_6,S162,AUS,10.71747/uow-r3gk326m.28216919.v1,v2.3(4),AUS,Queensland,"Burdekin  Riv., upper",NEC,Croke:2015burdekin,OAID-000037,Croke,2015,Geomorphology_241,10.1016/j.geomorph.2015.04.003,Sa,125,1000,32755,WGS84_UTM_55S,45.4,279.02,15.67,19.85,8.53,-9999,-9999,-9999,NA,190000,10000,21.88,1.88,07KNSTD,1,ANU,190000,10000,13.11,3.4,-9999,-9999,-9999.99,-9999.99,NA,0,NA,-9999,-9999,-9999.99,-9999.99, ,-19.9188,981,100,0,0,0.826,1,1,1,0.826,0.00347,0.0002,0.00045,0.00076,0.0009,12.6,0.68,1.02,12.6,0.68,1.02,0,0,0,-99.999,-9.999,-9.999,-9.999,-99.999,-9.99999,-9.99999,-9.99999,-9.99999,-9.99999,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,AUS,AU-QLD,NEC_20,Burdekin River,North East Coast,EIU,Einasleigh Uplands,1.13717,pa,88,664.6849976,23.4762001,3060.25,0.469098
S252WTS014,DWN1.s,S252,AUS,10.71747/uow-r3gk326m.28216919.v1,v2.3(4),AUS,Kimberley (WA),Daw,TTS,Cazes:2019kimberley,OAID-000023,Cazes,2019,Earth_Surf_Proc_Land_45,10.1002/esp.4744,Sa,250,500,32752,WGS84_UTM_52S,431.5,390.38,51.11,42.02,40.41,-9999,-9999,-9999,NA,649814,22343,3.4,0.35,07KNSTD,1,ANSTO,649814,22343,3.5,0.86,3302282,189362,4.23,0.45,KNSTD,1,ANSTO,3302282,189362,5.08,1.19, ,-16.0848,965.94,100,0,0,0.872,1,1,1,0.872,0.00093,0.00004,0.00008,0.00021,0.00023,3.57,0.13,0.27,3.57,0.13,0.27,0,0,0,0.872,1,1,1,0.872,0.00135,0.00009,0.00004,0.0003,0.00031,4.74,0.31,0.55,4.74,0.31,0.55,AUS,AU-WA,TTS_08,Ord-Pentecost Rivers,Tanami-Timor Sea Coast,CEK,Central Kimberley,2.4061501,ss,84,832.1740112,26.4783001,3224.100098,0.359246
S231WTS010,BG15,S231,AUS,10.71747/uow-r3gk326m.28216919.v1,v2.3(4),AUS,Bega Riv.,Tantawangato Creek,SEN,Godard:2019escarpment,OAID-000066,Godard,2019,Earth_Planet_Sc_Lett_506,10.1016/j.epsl.2018.11.017,Sa,250,1000,32756,WGS84_UTM_56S,206.39,584.98,285.04,143.35,104.2,-9999,-9999,-9999,NA,148300,8300,31.6,3.6,07KNSTD,1,ASTER,148300,8300,29.14,6.6,-9999,-9999,-9999.99,-9999.99,NA,0,NA,-9999,-9999,-9999.99,-9999.99, ,-36.7534,944.28,100,0,0,1.487,0.997,1,1,1.483,0.00772,0.00045,0.00071,0.00153,0.00175,27.5,1.56,2.26,27.6,1.56,2.27,0,0,0,-99.999,-9.999,-9.999,-9.999,-99.999,-9.99999,-9.99999,-9.99999,-9.99999,-9.99999,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,AUS,AU-NSW,SEN_19,Bega River,South East Coast (NSW),SEC,South East Corner,8.1577702,pa,94,853.6890259,12.4237003,6815.569824,0.779473
S285WTS001,MAR,S285,AUS,10.71747/uow-r3gk326m.28216919.v1,v2.3(4),AUS,Mary River (QLD),Mary River,NEC,Mariotti:2021reef,OAID-000097,Mariotti,2021,Mar_Pollut_Bull_,10.1016/j.marpolbul.2021.112731,Sa,250,500,32755,WGS84_UTM_55S,6843.54,209.17,154.61,118.25,114.18,-9999,-9999,-9999,NA,332119,6634,7.69,1.88,07KNSTD,1,ANSTO,332119,6634,7.69,1.88,-9999,-9999,-9999.99,-9999.99,NA,0,NA,-9999,-9999,-9999.99,-9999.99, ,-26.1662,989.58,95,0,0,0.903,0.995,1,1,0.898,0.00204,0.00005,0.00022,0.00044,0.0005,7,0.15,0.46,7.03,0.15,0.46,0,0,0,-99.999,-9.999,-9.999,-9.999,-99.999,-9.99999,-9.99999,-9.99999,-9.99999,-9.99999,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,AUS,AU-QLD,NEC_38,Mary River (QLD),North East Coast,SEQ,South Eastern Queensland,6.7439098,ss,38,1098.209961,19.7031002,6264.379883,0.711686
S252WTS024,PEN1.s,S252,AUS,10.71747/uow-r3gk326m.28216919.v1,v2.3(4),AUS,Kimberley (WA),Pentecost,TTS,Cazes:2019kimberley,OAID-000023,Cazes,2019,Earth_Surf_Proc_Land_45,10.1002/esp.4744,Sa,250,500,32752,WGS84_UTM_52S,7690.71,414.67,127.89,80.6,88.48,-9999,-9999,-9999,NA,602001,19792,3.84,0.39,07KNSTD,1,ANSTO,602001,19792,3.92,0.95,3272764,230418,4.42,0.5,KNSTD,1,ANSTO,3272764,230418,5.27,1.25, ,-16.6107,962.85,92,0,0,0.896,0.999,1,1,0.894,0.00104,0.00004,0.00009,0.00023,0.00025,4,0.14,0.29,4,0.14,0.29,0,0,0,0.896,0.999,1,1,0.894,0.0014,0.00012,0.00004,0.00031,0.00033,4.92,0.39,0.61,4.92,0.39,0.61,AUS,AU-WA,TTS_08,Ord-Pentecost Rivers,Tanami-Timor Sea Coast,CEK,Central Kimberley,4.6080799,ss,80,787.0579834,26.7290001,2937.070068,0.350684
S281WTS041,FTZ-DON,S281,AUS,10.71747/uow-r3gk326m.28216919.v1,v2.3(4),AUS,Fitzroy River (QLD),Don River,NEC,Codilean:2021margin,OAID-000032,Codilean,2021,Earth-Sci_Rev_214,10.1016/j.earscirev.2021.103543,Sa,250,500,32755,WGS84_UTM_55S,6825.51,295.73,145.1,85.11,95.32,-9999,-9999,-9999,NA,222142,12725,12.23,3.09,07KNSTD,1,ANSTO,222142,12725,12.23,3.09,1745080,137673,11.26,2.67,KNSTD,1,ANSTO,1745080,137673,11.26,2.67, ,-24.1724,979.57,91,0,0,0.922,0.998,1,1,0.92,0.00324,0.0002,0.00038,0.0007,0.00082,11.3,0.66,0.95,11.3,0.66,0.95,0,0,0,0.922,0.998,1,1,0.92,0.00298,0.00027,0.00016,0.00064,0.00071,9.6,0.8,1.19,9.61,0.81,1.19,AUS,AU-QLD,NEC_30,Fitzroy River (QLD),North East Coast,BBS,Brigalow Belt South,4.8647199,sm,33,706.9050293,20.7744999,3558,0.503789
S280WTS034,TBW,S280,AUS,10.71747/uow-r3gk326m.28216919.v1,v2.3(4),AUS,Kamilaroi Hwy,The Big Warrambool,MDB,Fulop:2020conveyor,OAID-000652,FAlDp,2020,Science_Adv_6,10.1126/sciadv.aaz8845,Sa,250,500,32755,WGS84_UTM_55S,5718.81,155,15.69,13.81,8.74,-9999,-9999,-9999,NA,421700,11040,5.96,1.45,07KNSTD,1,ANSTO,421700,11040,5.96,1.45,1932610,108340,9.91,2.26,KNSTD,1,ANSTO,1932610,108340,9.91,2.26, ,-29.1536,997.82,100,0,0,0.909,1,1,1,0.909,0.00158,0.00005,0.00016,0.00035,0.00038,5.35,0.15,0.37,5.35,0.15,0.37,0,0,0,0.909,1,1,1,0.909,0.00262,0.00017,0.00013,0.00056,0.0006,8.14,0.49,0.9,8.14,0.49,0.9,AUS,AU-NSW,MDB_23,Condamine-Culgoa Rivers,Murray-Darling Basin,DRP,Darling Riverine Plains,0.791204,su,89,474.3519897,20.3840008,2105.030029,0.30527
S280WTS036,WrgG,S280,AUS,10.71747/uow-r3gk326m.28216919.v1,v2.3(4),AUS,Gumbalie Bridge,Warrego,MDB,Fulop:2020conveyor,OAID-000652,FAlDp,2020,Science_Adv_6,10.1126/sciadv.aaz8845,Sa,250,500,32755,WGS84_UTM_55S,5398.69,148.4,20.28,8.87,5.73,-9999,-9999,-9999,NA,618050,16610,3.84,0.93,07KNSTD,1,ANSTO,618050,16610,3.84,0.93,2692390,163630,6.71,1.55,KNSTD,1,ANSTO,2692390,163630,6.71,1.55, ,-28.9345,998.26,100,0,0,0.902,1,1,1,0.902,0.00102,0.00003,0.00009,0.00023,0.00025,3.46,0.1,0.24,3.46,0.1,0.24,0,0,0,0.902,1,1,1,0.902,0.00178,0.00013,0.00006,0.00039,0.00041,5.53,0.37,0.65,5.53,0.37,0.65,AUS,AU-NSW,MDB_24,Warrego River,Murray-Darling Basin,MUL,Mulga Lands,0.5082,su,96,365.6010132,20.8022003,1556.699951,0.266672
S280WTS030,MrrB,S280,AUS,10.71747/uow-r3gk326m.28216919.v1,v2.3(4),AUS,Billybingbone Bridge,Marra,MDB,Fulop:2020conveyor,OAID-000652,FAlDp,2020,Science_Adv_6,10.1126/sciadv.aaz8845,Sa,250,500,32755,WGS84_UTM_55S,4755.94,190.14,45.22,12.19,8.65,-9999,-9999,-9999,NA,721130,19370,3.47,0.82,07KNSTD,1,ANSTO,721130,19370,3.47,0.82,3546100,189330,5.21,1.19,KNSTD,1,ANSTO,3546100,189330,5.21,1.19, ,-31.2623,993.69,100,0,0,0.968,1,1,1,0.968,0.00092,0.00003,0.00008,0.0002,0.00022,3.15,0.09,0.22,3.15,0.09,0.22,0,0,0,0.968,1,1,1,0.968,0.00138,0.00009,0.00004,0.0003,0.00032,4.36,0.26,0.5,4.36,0.26,0.5,AUS,AU-NSW,MDB_22,Macquarie-Bogan Rivers,Murray-Darling Basin,DRP,Darling Riverine Plains,0.698401,su,89,486.7890015,18.6086006,2357.590088,0.417376
S252WTS012,DUN1.s,S252,AUS,10.71747/uow-r3gk326m.28216919.v1,v2.3(4),AUS,Kimberley (WA),Dunham,TTS,Cazes:2019kimberley,OAID-000023,Cazes,2019,Earth_Surf_Proc_Land_45,10.1002/esp.4744,Sa,250,500,32752,WGS84_UTM_52S,4137.16,227.22,127.55,114.42,126.84,-9999,-9999,-9999,NA,317563,12111,6.74,0.7,07KNSTD,1,ANSTO,317563,12111,7.01,1.8,1702380,103399,8.03,0.96,KNSTD,1,ANSTO,1702380,103399,9.83,2.32, ,-16.2174,983.53,83,0,0,0.78,0.996,1,1,0.777,0.00186,0.00008,0.00022,0.00042,0.00048,6.93,0.28,0.51,6.96,0.28,0.51,0,0,0,0.78,0.996,1,1,0.777,0.00261,0.00018,0.00014,0.00057,0.00061,8.85,0.57,0.99,8.88,0.58,1,AUS,AU-WA,TTS_08,Ord-Pentecost Rivers,Tanami-Timor Sea Coast,VIB,Victoria Bonaparte,6.5274,ss,44,754.6820068,27.7660999,2838.25,0.385617
S208WTS006,FIN3,S208,AUS,10.71747/uow-r3gk326m.28216919.v1,v2.3(4),AUS,Lake Eyre Basin,Finke Riv.,LEB,Struck:2018australia,OAID-000158,Struck,2018,Earth_Surf_Dynamics_6,10.5194/esurf-6-329-2018,Sa,250,500,32753,WGS84_UTM_53S,8649.94,691.15,132.31,74.48,95.6,-9999,-9999,-9999,NA,547884,16440,6.31,0.21,07KNSTD,1,ANSTO,547884,16440,6.02,1.37,2743644,132207,-9999.99,-9999.99,KNSTD,1,ANSTO,2743644,132207,8.93,1.94, ,-24.0194,935.88,98,0,0,1.225,0.998,1,1,1.222,0.00159,0.00005,0.00013,0.00034,0.00036,5.83,0.18,0.41,5.84,0.18,0.41,0,0,0,1.225,0.998,1,1,1.222,0.00237,0.00013,0.00008,0.00049,0.00052,7.95,0.41,0.84,7.96,0.41,0.84,AUS,AU-NT,LEB_02,Diamantina-Georgina Rivers,Lake Eyre Basin,FIN,Finke,4.2595201,ss,44,309.2319946,21.3377991,1075.969971,0.228425
S247WTS006,WN1,S247,AUS,10.71747/uow-r3gk326m.28216919.v1,v2.3(4),AUS,Lake Eyre Basin,"Nockatunga, Wilson-Cooper",LEB,Eccleshall:2019eyre,OAID-000055,Eccleshall,2019,phdthesis, ,Sa,250,500,32754,WGS84_UTM_54S,8025.06,154.92,29.42,12.94,11.36,-9999,-9999,-9999,NA,1420000,24000,1.16,0.03,07KNSTD,1,ANSTO,1420000,24000,1.38,0.35,5090000,520000,-9999.99,-9999.99,KNSTD,1,ANSTO,5090000,520000,2.98,0.8, ,-27.2088,996.84,100,0,0,0.879,1,1,1,0.879,0.00037,0.00001,0.00002,0.00009,0.00009,1.26,0.03,0.1,1.26,0.03,0.1,0,0,0,0.879,1,1,1,0.879,0.00079,0.00011,0.00002,0.00018,0.00021,2.48,0.31,0.41,2.48,0.31,0.41,AUS,AU-QLD,LEB_01,Cooper Creek-Bulloo River,Lake Eyre Basin,CHC,Channel Country,0.741366,su,65,272.2290039,22.5158997,1019.01001,0.177801
S252WTS010,DRY2.s,S252,AUS,10.71747/uow-r3gk326m.28216919.v1,v2.3(4),AUS,Kimberley (WA),Drysdale,TTS,Cazes:2019kimberley,OAID-000023,Cazes,2019,Earth_Surf_Proc_Land_45,10.1002/esp.4744,Sa,250,500,32752,WGS84_UTM_52S,9313.83,442.71,68.11,29.98,34.63,-9999,-9999,-9999,NA,892191,28195,2.47,0.25,07KNSTD,1,ANSTO,892191,28195,2.51,0.61,4625191,304649,2.94,0.32,KNSTD,1,ANSTO,4625191,304649,3.49,0.85, ,-15.87,960.03,91,0,0,0.905,1,1,1,0.905,0.00067,0.00002,0.00005,0.00015,0.00016,2.6,0.09,0.19,2.6,0.09,0.19,0,0,0,0.905,1,1,1,0.905,0.00092,0.00008,0.00002,0.00021,0.00022,3.3,0.26,0.42,3.3,0.26,0.42,AUS,AU-WA,TTS_07,Drysdale River,Tanami-Timor Sea Coast,NOK,Northern Kimberley,1.7172101,ss,51,972.7949829,25.7094002,3908.620117,0.469353
S281WTS048,FTZ-TRS,S281,AUS,10.71747/uow-r3gk326m.28216919.v1,v2.3(4),AUS,Fitzroy River (QLD),Theresa Creek,NEC,Codilean:2021margin,OAID-000032,Codilean,2021,Earth-Sci_Rev_214,10.1016/j.earscirev.2021.103543,Sa,250,500,32755,WGS84_UTM_55S,8403.12,299.96,79.53,31.6,48.35,-9999,-9999,-9999,NA,332996,16440,7.68,1.92,07KNSTD,1,ANSTO,332996,16440,7.68,1.92,2057535,152904,9.13,2.15,KNSTD,1,ANSTO,2057535,152904,9.13,2.15, ,-23.0558,979.34,100,0,0,0.9,1,1,1,0.9,0.00204,0.00011,0.00022,0.00044,0.00051,7.24,0.37,0.58,7.24,0.37,0.58,0,0,0,0.9,1,1,1,0.9,0.00242,0.00021,0.00011,0.00052,0.00057,7.9,0.63,0.97,7.9,0.63,0.97,AUS,AU-QLD,NEC_30,Fitzroy River (QLD),North East Coast,BBN,Brigalow Belt North,1.80994,su,31,623.0109863,22.3027992,2783.199951,0.429312
